dbt ru"id","startTime","messageTime","matchState","sportType","name","type","parameters","status","mostBalancedLine","sgpEligable"
"229cfe51-9b95-3356-8975-ea01d9733b22","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set 5th Game Exact Points","xth-set-game-x-exact-points","['2', '5']","OPEN","False","False"
"8f364726-6277-3687-8967-696ea9073ebd","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set 5 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['2', '5', '2']","OPEN","True","False"
"ff4d019f-c9c5-39a6-8a6a-faf16138e796","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set Race To 4 Games","xth-set-race-to-x-games","['2', '4']","OPEN","True","False"
"843ce0e1-8938-3ce3-a970-5643c8575da6","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","2nd Set Race To 5 Games","xth-set-race-to-x-games","['2', '5']","OPEN","False","False"
"7e8ad645-090e-3eee-b17c-f917afa9c686","2024-04-29T12:30:00Z","2024-04-29T13:51:45.773Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 2nd Set?","xth-set-will-there-be-a-tiebreak","['2']","OPEN","False","False"
"990dc4a4-1c81-3c6e-8d64-95985f4805f9","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Stoppel, Jasmina To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"4ef5517d-d5a0-3089-9825-a79ccfc3d045","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Stoppel, Jasmina To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"46fe6d54-ad30-3135-9562-b331c287205c","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 7th Game To Deuce","deuce-in-game","['2', '7']","OPEN","False","False"
"1604d99b-4133-3e61-9f1d-83bc625cfc12","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 6th Game 2nd Point Winner","exact-game-point-in-set","['2', '6', '2']","OPEN","True","False"
"4b17899a-f8e8-3620-81e8-37474922673e","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","First 2 Points in 2nd Set 7th Game","first-game-points-in-set","['2', '7', '2']","OPEN","True","False"
"80f4332a-7def-3e36-82bf-b24b0f55904d","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set Game Spread ","game-handicap-in-set","['4.5', '0', '2']","OPEN","True","False"
"6716e112-c416-342a-a4d9-a93fdff8e246","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 6th Game Winner","game-win","['2', '6']","OPEN","False","False"
"3f60225e-afb2-3af1-acd9-905423bc1c6b","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 7th Game Winner","game-win","['2', '7']","OPEN","True","False"
"ffae2ba9-d7e9-3be6-9a67-253f18cc52a6","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Total Games","games-more-less-than","['17.5']","OPEN","True","False"
"96fae0a9-fa7f-3079-870a-c9c3a82b5e10","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Set Spread ","handicap","['1.5', '0']","OPEN","False","False"
"4d26da4d-5dd9-320b-a82b-39f73e68eb6d","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Roots, Andrea To Win A Set","home-to-win-a-set","[]","OPEN","False","False"
"43e49f45-3219-3344-bee3-e5db299fb015","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Roots, Andrea To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"315ee898-a88e-3c35-8eeb-3016f250b89e","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Roots, Andrea To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"65c9e923-81b0-3e6d-8785-55c9aa5fdab7","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 7th Game Winner + Score","other-games-score","['2', '7']","OPEN","False","False"
"dc470ee6-3fb3-3c96-b0bb-2b2272dd77ef","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"97a0c788-5431-378d-89dc-4dcbb07d0666","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","False","False"
"a7f21ece-5c1e-3f5e-82c2-fa77bb8d8a83","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set Total Games","section-games-more-less","['2', '7.5']","OPEN","True","False"
"d12c98ef-2775-3d60-89f3-fae9b7f4b212","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"8861f4dd-0559-3112-9847-d816733d7286","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","False","False"
"457fd619-1e31-36ff-80a3-4a5ba26af608","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['17.5']","OPEN","False","False"
"27e4baeb-f7b0-3974-88be-0af703825fb4","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set Correct Score","xth-set-correct-score","['2']","OPEN","False","False"
"c2687499-2b3b-32eb-ba54-045e55f17f67","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 7th Game Exact Points","xth-set-game-x-exact-points","['2', '7']","OPEN","False","False"
"cc8be34c-25ee-3c92-8527-ccb2082ea1ba","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set 7 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['2', '7', '2']","OPEN","True","False"
"30b0b7a1-8730-3455-b4b9-e25f9c857d13","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","2nd Set Race To 5 Games","xth-set-race-to-x-games","['2', '5']","OPEN","False","False"
"0447413b-d240-3fda-9d20-d198deca479a","2024-04-29T12:30:00Z","2024-04-29T13:52:02.926Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 2nd Set?","xth-set-will-there-be-a-tiebreak","['2']","OPEN","False","False"
"a3dfdf1d-81d7-39a9-9740-ca443af0d697","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Zeljenka, Martin To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"fd988f3b-6cc2-378b-97df-9cc287a2761a","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Zeljenka, Martin To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"5981aa20-c102-3f02-8346-13285b45100e","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Total Games","games-more-less-than","['21.5']","OPEN","True","False"
"76ea5794-0977-3ced-84e3-28e6d4093a47","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","False","False"
"4a96faca-f4c5-345b-b181-fdabf62e836e","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Set Spread ","handicap","['1.5', '0']","OPEN","True","False"
"c8f24916-02d7-3263-a25a-28af6db4f26a","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Szoke, Adam Gabor To Win A Set","home-to-win-a-set","[]","OPEN","False","False"
"9517a52a-ff9f-3164-a2b6-593ae4eb67c1","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Szoke, Adam Gabor To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"a62caa3d-49dd-3b09-8283-cdb53e443f54","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Szoke, Adam Gabor To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"41e72efc-7400-3b32-9aca-af77dbc8ee47","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Exact Number of Sets Played","number-of-points","['sr:exact_sets:bestof:3']","OPEN","False","False"
"d67464a9-ee4e-3733-b50f-c7b9c339b25f","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"e72460ad-c974-3085-8db3-0d7511468732","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"598daaf9-1f56-363d-9857-4db4c92defcf","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","1st Set Winner","section-win","['1']","OPEN","True","False"
"8a2671ad-adbf-30d1-8903-d20620beeedd","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"6d28234a-d471-3767-84a1-99fbe6b3705e","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"0cd6c216-40f9-357f-ad0d-6dcc70b94482","2024-04-29T12:35:00Z","2024-04-29T13:52:05.067Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['21.5']","OPEN","False","False"
"191ca75f-1920-3ab3-affe-26c3544771fa","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Preugschat, Phillippa To Win A Set","away-to-win-a-set","[]","OPEN","False","False"
"0c38dd96-5171-39f3-b708-173aee600a69","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Preugschat, Phillippa To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"c795ca58-0b6a-34d4-bed8-182e07d115cb","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Preugschat, Phillippa To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"c3e2036f-f10d-3f70-858b-f9bddadc2921","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set 3rd Game To Deuce","deuce-in-game","['2', '3']","OPEN","False","False"
"4ffdeb8c-001c-3dc2-9e62-d2d0ea2142d7","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set 2nd Game 6th Point Winner","exact-game-point-in-set","['2', '2', '6']","OPEN","True","False"
"3ee2fa5b-c3c1-3b4d-a313-17e8155fcb2c","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","First 2 Points in 2nd Set 3rd Game","first-game-points-in-set","['2', '3', '2']","OPEN","True","False"
"8579130a-9ebf-3802-876a-2b648f3f2c6b","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set Game Spread ","game-handicap-in-set","['0', '1.5', '2']","OPEN","True","False"
"da325e65-2913-3b43-a218-de93b23aad1d","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set 3rd Game Winner","game-win","['2', '3']","OPEN","True","False"
"62f90bf2-dcfe-349b-88c8-db73706f14a7","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Total Games","games-more-less-than","['22.5']","OPEN","True","False"
"3dcb1447-4d3b-36f1-a6e0-32605544040a","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","True","False"
"c988a74f-fec8-36f7-addd-f1e4a7ad0f34","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Hessleryd, Tilda To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"17e9bf3c-01b2-30af-bc0c-c802442cd66f","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Hessleryd, Tilda To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"859c6360-5d90-35b2-bae5-21a0a7ba8cb9","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set 3rd Game Winner + Score","other-games-score","['2', '3']","OPEN","False","False"
"4400ab76-bf82-33fc-bb8a-2314f6ffe365","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"bee481b8-f520-3df0-9d1f-4054c035ad4c","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"ecf7712d-3ebd-384f-985d-b68a1d33556d","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set Total Games","section-games-more-less","['2', '9.5']","OPEN","True","False"
"63cdb7c2-7dcf-32f4-ab55-976a80e8f0eb","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"080a48fe-917c-3a3c-a183-cf09dab255e1","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"fc839dee-6615-3c5a-bd51-2ca19e744c5c","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['22.5']","OPEN","False","False"
"e111efbd-037b-39ef-af84-60be43d47727","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set Correct Score","xth-set-correct-score","['2']","OPEN","False","False"
"a18d6e74-d630-3901-a8fd-c7e21312fefe","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set 3rd Game Exact Points","xth-set-game-x-exact-points","['2', '3']","OPEN","False","False"
"8b8c85f8-e77a-33ea-9289-1b37a1c26c64","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set 3 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['2', '3', '2']","OPEN","True","False"
"41a4b9a4-627f-3075-8649-0b16817d0dd1","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set Race To 2 Games","xth-set-race-to-x-games","['2', '2']","OPEN","False","False"
"b56653dc-d15c-3e0d-aa4f-6924088811f9","2024-04-29T12:35:00Z","2024-04-29T13:51:55.720Z","ONGOING","TENNIS","2nd Set Race To 3 Games","xth-set-race-to-x-games","['2', '3']","OPEN","False","False"
